"구명","유형","설치주소","지역명","상세설치장소","설치기관(회사)","설치위치(X좌표)","설치위치(Y좌표)","콘텐츠아이디"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_7층교통지도과앞","자치구","126.951509","37.478126","WF141401"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_7층교통행정과앞","자치구","126.951509","37.478126","WF141402"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_7층건설관리과앞","자치구","126.951509","37.478126","WF141403"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_7층건설관리과앞","자치구","126.951509","37.478126","WF141404"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_8층무료법률상담실","자치구","126.951509","37.478126","WF141405"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_8층대강당1","자치구","126.951509","37.478126","WF141406"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_8층대강당2","자치구","126.951509","37.478126","WF141407"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_8층홍보전산과1","자치구","126.951509","37.478126","WF141408"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_9층구내식당","자치구","126.951509","37.478126","WF141409"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_9층복도","자치구","126.951509","37.478126","WF141410"
"관악구","공공기관","관악보건소","서울특별시 관악구 관악로 145","별관_7층강당","자치구","126.950888","37.478626","WF141411"
"관악구","공공기관","관악구보건소","서울특별시 관악구 관악로 145","보건소_1층민원실","자치구","126.951124","37.478435","WF141412"
"관악구","공공기관","관악구보건소","서울특별시 관악구 관악로 145","보건소_2층민원실1","자치구","126.951124","37.478435","WF141413"
"관악구","공공기관","관악보건소","서울특별시 관악구 관악로 145","보건소_3층복도","자치구","126.951124","37.478435","WF141414"
"관악구","공공기관","관악보건소","서울특별시 관악구 관악로 145","보건소_4층복도","자치구","126.951124","37.478435","WF141415"
"관악구","공공기관","관악보건소","서울특별시 관악구 관악로 145","보건소_5층지역보건과앞","자치구","126.951124","37.478435","WF141416"
"관악구","공공기관","관악보건소","서울특별시 관악구 관악로 145","보건소_6층보건소장실앞","자치구","126.951124","37.478435","WF141417"
"관악구","문화관광","관악문화관도서관","서울특별시 관악구 신림로3길 35","대학동  209 -1","미래부(LGU+)","126.9448168","37.4671252","WF141418"
"관악구","공원","관악산공원","서울특별시 관악구 신림로 23","대학동  210 관리사무소","미래부(LGU+)","126.945707","37.468267","WF141419"
"관악구","문화관광","교통문화센터","서울특별시 관악구 남현1길 38-10","교통문화센터 예약실","미래부(SKT)","126.9791989","37.475381","WF141420"
"관악구","문화관광","교통문화센터","서울특별시 관악구 남현1길 38-10","교통문화센터 교통문화교육원","미래부(SKT)","126.9791989","37.475381","WF141421"
